Total Steps:  14731 Episode:  1409 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6519.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  13970 Goal Reward:  105 Goal Penalty:  1472.799999999756
Total Steps:  14732 Episode:  1410 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6519.5 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  13980 Goal Reward:  105 Goal Penalty:  1472.899999999756
Total Steps:  14733 Episode:  1411 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6520.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  13990 Goal Reward:  105 Goal Penalty:  1472.9999999997558
Total Steps:  14734 Episode:  1412 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6520.5 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14000 Goal Reward:  105 Goal Penalty:  1473.0999999997557
Total Steps:  14735 Episode:  1413 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6521.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14010 Goal Reward:  105 Goal Penalty:  1473.1999999997556
Total Steps:  14736 Episode:  1414 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6521.5 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14020 Goal Reward:  105 Goal Penalty:  1473.2999999997555
Total Steps:  14737 Episode:  1415 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6522.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14030 Goal Reward:  105 Goal Penalty:  1473.3999999997554
Total Steps:  14738 Episode:  1416 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6522.5 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14040 Goal Reward:  105 Goal Penalty:  1473.4999999997553
Total Steps:  14739 Episode:  1417 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6523.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14050 Goal Reward:  105 Goal Penalty:  1473.5999999997553
Total Steps:  14740 Episode:  1418 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6523.5 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14060 Goal Reward:  105 Goal Penalty:  1473.6999999997552
Total Steps:  14741 Episode:  1419 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16930 Distance Reward:  27760 Boundary Penalty:  14070 Goal Reward:  105 Goal Penalty:  1473.799999999755
Total Steps:  14742 Episode:  1420 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16940 Distance Reward:  27760 Boundary Penalty:  14080 Goal Reward:  105 Goal Penalty:  1473.899999999755
Total Steps:  14743 Episode:  1421 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16950 Distance Reward:  27760 Boundary Penalty:  14090 Goal Reward:  105 Goal Penalty:  1473.999999999755
Total Steps:  14744 Episode:  1422 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16960 Distance Reward:  27760 Boundary Penalty:  14100 Goal Reward:  105 Goal Penalty:  1474.0999999997548
Total Steps:  14745 Episode:  1423 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16970 Distance Reward:  27760 Boundary Penalty:  14110 Goal Reward:  105 Goal Penalty:  1474.1999999997547
Total Steps:  14746 Episode:  1424 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16980 Distance Reward:  27760 Boundary Penalty:  14120 Goal Reward:  105 Goal Penalty:  1474.2999999997546
Total Steps:  14747 Episode:  1425 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  16990 Distance Reward:  27760 Boundary Penalty:  14130 Goal Reward:  105 Goal Penalty:  1474.3999999997545
Total Steps:  14748 Episode:  1426 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17000 Distance Reward:  27760 Boundary Penalty:  14140 Goal Reward:  105 Goal Penalty:  1474.4999999997544
Total Steps:  14749 Episode:  1427 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17010 Distance Reward:  27760 Boundary Penalty:  14150 Goal Reward:  105 Goal Penalty:  1474.5999999997543
Total Steps:  14750 Episode:  1428 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17020 Distance Reward:  27760 Boundary Penalty:  14160 Goal Reward:  105 Goal Penalty:  1474.6999999997543
Total Steps:  14751 Episode:  1429 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17030 Distance Reward:  27760 Boundary Penalty:  14170 Goal Reward:  105 Goal Penalty:  1474.7999999997542
Total Steps:  14752 Episode:  1430 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17040 Distance Reward:  27760 Boundary Penalty:  14180 Goal Reward:  105 Goal Penalty:  1474.899999999754
Total Steps:  14753 Episode:  1431 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6524.0 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14190 Goal Reward:  105 Goal Penalty:  1474.999999999754
Total Steps:  14754 Episode:  1432 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6524.5 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14200 Goal Reward:  105 Goal Penalty:  1475.099999999754
Total Steps:  14755 Episode:  1433 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6525.0 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14210 Goal Reward:  105 Goal Penalty:  1475.1999999997538
Total Steps:  14756 Episode:  1434 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6525.5 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14220 Goal Reward:  105 Goal Penalty:  1475.2999999997537
Total Steps:  14757 Episode:  1435 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6526.0 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14230 Goal Reward:  105 Goal Penalty:  1475.3999999997536
Total Steps:  14758 Episode:  1436 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6526.5 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14240 Goal Reward:  105 Goal Penalty:  1475.4999999997535
Total Steps:  14759 Episode:  1437 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6527.0 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14250 Goal Reward:  105 Goal Penalty:  1475.5999999997534
Total Steps:  14760 Episode:  1438 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6527.5 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14260 Goal Reward:  105 Goal Penalty:  1475.6999999997533
Total Steps:  14761 Episode:  1439 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6528.0 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14270 Goal Reward:  105 Goal Penalty:  1475.7999999997533
Total Steps:  14762 Episode:  1440 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6528.5 NonSand Reward:  17050 Distance Reward:  27760 Boundary Penalty:  14280 Goal Reward:  105 Goal Penalty:  1475.8999999997532
Total Steps:  14970 Episode:  1441 Reward:  70.00000000000043 Episode TimeSteps:  208 Sand Penalty:  6627.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14290 Goal Reward:  105 Goal Penalty:  1496.6999999997342
Total Steps:  14971 Episode:  1442 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6628.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14300 Goal Reward:  105 Goal Penalty:  1496.7999999997342
Total Steps:  14972 Episode:  1443 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6628.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14310 Goal Reward:  105 Goal Penalty:  1496.899999999734
Total Steps:  14973 Episode:  1444 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6629.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14320 Goal Reward:  105 Goal Penalty:  1496.999999999734
Total Steps:  14974 Episode:  1445 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6629.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14330 Goal Reward:  105 Goal Penalty:  1497.0999999997339
Total Steps:  14975 Episode:  1446 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6630.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14340 Goal Reward:  105 Goal Penalty:  1497.1999999997338
Total Steps:  14976 Episode:  1447 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6630.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14350 Goal Reward:  105 Goal Penalty:  1497.2999999997337
Total Steps:  14977 Episode:  1448 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6631.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14360 Goal Reward:  105 Goal Penalty:  1497.3999999997336
Total Steps:  14978 Episode:  1449 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6631.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14370 Goal Reward:  105 Goal Penalty:  1497.4999999997335
Total Steps:  14979 Episode:  1450 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6632.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14380 Goal Reward:  105 Goal Penalty:  1497.5999999997334
Total Steps:  14980 Episode:  1451 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6632.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14390 Goal Reward:  105 Goal Penalty:  1497.6999999997333
Total Steps:  14981 Episode:  1452 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6633.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14400 Goal Reward:  105 Goal Penalty:  1497.7999999997332
Total Steps:  14982 Episode:  1453 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6633.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14410 Goal Reward:  105 Goal Penalty:  1497.8999999997332
Total Steps:  14983 Episode:  1454 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6634.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14420 Goal Reward:  105 Goal Penalty:  1497.999999999733
Total Steps:  14984 Episode:  1455 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6634.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14430 Goal Reward:  105 Goal Penalty:  1498.099999999733
Total Steps:  14985 Episode:  1456 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6635.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14440 Goal Reward:  105 Goal Penalty:  1498.1999999997329
Total Steps:  14986 Episode:  1457 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6635.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14450 Goal Reward:  105 Goal Penalty:  1498.2999999997328
Total Steps:  14987 Episode:  1458 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6636.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14460 Goal Reward:  105 Goal Penalty:  1498.3999999997327
Total Steps:  14988 Episode:  1459 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6636.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14470 Goal Reward:  105 Goal Penalty:  1498.4999999997326
Total Steps:  14989 Episode:  1460 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6637.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14480 Goal Reward:  105 Goal Penalty:  1498.5999999997325
Total Steps:  14990 Episode:  1461 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6637.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14490 Goal Reward:  105 Goal Penalty:  1498.6999999997324
Total Steps:  14991 Episode:  1462 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6638.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14500 Goal Reward:  105 Goal Penalty:  1498.7999999997323
Total Steps:  14992 Episode:  1463 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6638.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14510 Goal Reward:  105 Goal Penalty:  1498.8999999997322
Total Steps:  14993 Episode:  1464 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6639.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14520 Goal Reward:  105 Goal Penalty:  1498.9999999997322
Total Steps:  14994 Episode:  1465 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6639.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14530 Goal Reward:  105 Goal Penalty:  1499.099999999732
Total Steps:  14995 Episode:  1466 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6640.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14540 Goal Reward:  105 Goal Penalty:  1499.199999999732
Total Steps:  14996 Episode:  1467 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6640.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14550 Goal Reward:  105 Goal Penalty:  1499.2999999997319
Total Steps:  14997 Episode:  1468 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6641.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14560 Goal Reward:  105 Goal Penalty:  1499.3999999997318
Total Steps:  14998 Episode:  1469 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6641.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14570 Goal Reward:  105 Goal Penalty:  1499.4999999997317
Total Steps:  14999 Episode:  1470 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6642.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14580 Goal Reward:  105 Goal Penalty:  1499.5999999997316
Total Steps:  15000 Episode:  1471 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6642.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14590 Goal Reward:  105 Goal Penalty:  1499.6999999997315
Total Steps:  15001 Episode:  1472 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6643.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14600 Goal Reward:  105 Goal Penalty:  1499.7999999997314
Total Steps:  15002 Episode:  1473 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6643.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14610 Goal Reward:  105 Goal Penalty:  1499.8999999997313
Total Steps:  15003 Episode:  1474 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6644.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14620 Goal Reward:  105 Goal Penalty:  1499.9999999997312
Total Steps:  15004 Episode:  1475 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6644.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14630 Goal Reward:  105 Goal Penalty:  1500.0999999997312
Total Steps:  15005 Episode:  1476 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6645.0 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14640 Goal Reward:  105 Goal Penalty:  1500.199999999731
Total Steps:  15006 Episode:  1477 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17150 Distance Reward:  27960 Boundary Penalty:  14650 Goal Reward:  105 Goal Penalty:  1500.299999999731
Total Steps:  15007 Episode:  1478 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17160 Distance Reward:  27960 Boundary Penalty:  14660 Goal Reward:  105 Goal Penalty:  1500.3999999997309
Total Steps:  15008 Episode:  1479 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17170 Distance Reward:  27960 Boundary Penalty:  14670 Goal Reward:  105 Goal Penalty:  1500.4999999997308
Total Steps:  15009 Episode:  1480 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17180 Distance Reward:  27960 Boundary Penalty:  14680 Goal Reward:  105 Goal Penalty:  1500.5999999997307
Total Steps:  15010 Episode:  1481 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17190 Distance Reward:  27960 Boundary Penalty:  14690 Goal Reward:  105 Goal Penalty:  1500.6999999997306
Total Steps:  15011 Episode:  1482 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17200 Distance Reward:  27960 Boundary Penalty:  14700 Goal Reward:  105 Goal Penalty:  1500.7999999997305
Total Steps:  15012 Episode:  1483 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17210 Distance Reward:  27960 Boundary Penalty:  14710 Goal Reward:  105 Goal Penalty:  1500.8999999997304
Total Steps:  15013 Episode:  1484 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17220 Distance Reward:  27960 Boundary Penalty:  14720 Goal Reward:  105 Goal Penalty:  1500.9999999997303
Total Steps:  15014 Episode:  1485 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17230 Distance Reward:  27960 Boundary Penalty:  14730 Goal Reward:  105 Goal Penalty:  1501.0999999997302
Total Steps:  15015 Episode:  1486 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17240 Distance Reward:  27960 Boundary Penalty:  14740 Goal Reward:  105 Goal Penalty:  1501.1999999997302
Total Steps:  15016 Episode:  1487 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17250 Distance Reward:  27960 Boundary Penalty:  14750 Goal Reward:  105 Goal Penalty:  1501.29999999973
Total Steps:  15017 Episode:  1488 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17260 Distance Reward:  27960 Boundary Penalty:  14760 Goal Reward:  105 Goal Penalty:  1501.39999999973
Total Steps:  15018 Episode:  1489 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  6645.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14770 Goal Reward:  105 Goal Penalty:  1501.4999999997299
Total Steps:  15019 Episode:  1490 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6646.0 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14780 Goal Reward:  105 Goal Penalty:  1501.5999999997298
Total Steps:  15020 Episode:  1491 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6646.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14790 Goal Reward:  105 Goal Penalty:  1501.6999999997297
Total Steps:  15021 Episode:  1492 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6647.0 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14800 Goal Reward:  105 Goal Penalty:  1501.7999999997296
Total Steps:  15022 Episode:  1493 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6647.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14810 Goal Reward:  105 Goal Penalty:  1501.8999999997295
Total Steps:  15023 Episode:  1494 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6648.0 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14820 Goal Reward:  105 Goal Penalty:  1501.9999999997294
Total Steps:  15024 Episode:  1495 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6648.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14830 Goal Reward:  105 Goal Penalty:  1502.0999999997293
Total Steps:  15025 Episode:  1496 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6649.0 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14840 Goal Reward:  105 Goal Penalty:  1502.1999999997292
Total Steps:  15026 Episode:  1497 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6649.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14850 Goal Reward:  105 Goal Penalty:  1502.2999999997292
Total Steps:  15027 Episode:  1498 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6650.0 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14860 Goal Reward:  105 Goal Penalty:  1502.399999999729
Total Steps:  15028 Episode:  1499 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6650.5 NonSand Reward:  17270 Distance Reward:  27960 Boundary Penalty:  14870 Goal Reward:  105 Goal Penalty:  1502.499999999729
Total Steps:  15235 Episode:  1500 Reward:  70.60000000000042 Episode TimeSteps:  207 Sand Penalty:  6749.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14880 Goal Reward:  105 Goal Penalty:  1523.1999999997101
Total Steps:  15236 Episode:  1501 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6749.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14890 Goal Reward:  105 Goal Penalty:  1523.29999999971
Total Steps:  15237 Episode:  1502 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6750.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14900 Goal Reward:  105 Goal Penalty:  1523.39999999971
Total Steps:  15238 Episode:  1503 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6750.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14910 Goal Reward:  105 Goal Penalty:  1523.4999999997099
Total Steps:  15239 Episode:  1504 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6751.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14920 Goal Reward:  105 Goal Penalty:  1523.5999999997098
Total Steps:  15240 Episode:  1505 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6751.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14930 Goal Reward:  105 Goal Penalty:  1523.6999999997097
Total Steps:  15241 Episode:  1506 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6752.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14940 Goal Reward:  105 Goal Penalty:  1523.7999999997096
Total Steps:  15242 Episode:  1507 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6752.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14950 Goal Reward:  105 Goal Penalty:  1523.8999999997095
Total Steps:  15243 Episode:  1508 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6753.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14960 Goal Reward:  105 Goal Penalty:  1523.9999999997094
Total Steps:  15244 Episode:  1509 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6753.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14970 Goal Reward:  105 Goal Penalty:  1524.0999999997093
Total Steps:  15245 Episode:  1510 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6754.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14980 Goal Reward:  105 Goal Penalty:  1524.1999999997092
Total Steps:  15246 Episode:  1511 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6754.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  14990 Goal Reward:  105 Goal Penalty:  1524.2999999997091
Total Steps:  15247 Episode:  1512 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6755.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15000 Goal Reward:  105 Goal Penalty:  1524.399999999709
Total Steps:  15248 Episode:  1513 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6755.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15010 Goal Reward:  105 Goal Penalty:  1524.499999999709
Total Steps:  15249 Episode:  1514 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6756.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15020 Goal Reward:  105 Goal Penalty:  1524.5999999997089
Total Steps:  15250 Episode:  1515 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6756.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15030 Goal Reward:  105 Goal Penalty:  1524.6999999997088
Total Steps:  15251 Episode:  1516 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6757.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15040 Goal Reward:  105 Goal Penalty:  1524.7999999997087
Total Steps:  15252 Episode:  1517 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6757.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15050 Goal Reward:  105 Goal Penalty:  1524.8999999997086
Total Steps:  15253 Episode:  1518 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6758.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15060 Goal Reward:  105 Goal Penalty:  1524.9999999997085
Total Steps:  15254 Episode:  1519 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6758.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15070 Goal Reward:  105 Goal Penalty:  1525.0999999997084
Total Steps:  15255 Episode:  1520 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6759.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15080 Goal Reward:  105 Goal Penalty:  1525.1999999997083
Total Steps:  15256 Episode:  1521 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6759.5 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15090 Goal Reward:  105 Goal Penalty:  1525.2999999997082
Total Steps:  15257 Episode:  1522 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  6760.0 NonSand Reward:  17370 Distance Reward:  28160 Boundary Penalty:  15100 Goal Reward:  105 Goal Penalty:  1525.3999999997081
